record_id,entity_id,source_type,source_title,source_date,source_url,source_document,source_row,department,locality,name,address,street,door,capacity,email,phone,certificate_number,certificate_year,director_technical,legal_name,rut
MSPR-038-2020,ELP-0206,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,038/2020,Lavalleja,Minas,Residencial Hogar I,Melvin Jones s/n,Melvin Jones,S/N,,,,038/2020,2020,Dra. Ana Rodriguez,,
MSPR-039-2020,ELP-0207,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,039/2020,Lavalleja,Minas,Residencial Hogar II,Varela y Dighiero,Varela y Dighiero,,,,,039/2020,2020,Dra. Ana Rodriguez,,
MSPR-040-2020,ELP-0162,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,040/2020,Durazno,Durazno,Residencial San Cayetano,Batalla de las Piedras y Batalla Sarandí,Batalla de las Piedras y Batalla Sarandí,,,,,040/2020,2020,Dra. Cristina Peréz,,
MSPR-041-2020,ELP-0652,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,041/2020,Montevideo,Montevideo,Residencial Sweet,Juan Bautista Alberdi 6250,Juan Bautista Alberdi,6250,,,,041/2020,2020,Dr. Alejandro Morrelli,,
MSPR-042-2020,ELP-0803,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,042/2020,Tacuarembó,Tacuarembo,Residencial Hogar de Ancianos San Vicente de Paul,"María Reggi, 6° sec. Judicial",María Reggi,6° sec. Judicial,,,,042/2020,2020,Dra. María Porcile,,
MSPR-043-2020,ELP-0492,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,043/2020,Montevideo,Montevideo,Residencial Las Marías,Pilar Costa 36,Pilar Costa,36,,,,043/2020,2020,Dra. Claudia Gaye,,
MSPR-044-2020,ELP-0643,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,044/2020,Montevideo,Montevideo,Residencial San Isidro Labrador,Avda. de las Instrucciones 4883,Avda. de las Instrucciones,4883,,,,044/2020,2020,Dra. Janet Geozucaraian,,
MSPR-045-2020,ELP-0525,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,045/2020,Montevideo,Montevideo,Residencial Melina House,Cánovas del Castillo 4790,Cánovas del Castillo,4790,,,,045/2020,2020,Dr. Hugo de los Santos,,
MSPR-046-2020,ELP-0438,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,046/2020,Montevideo,Montevideo,Residencial Hogar Toscana,Centenario 3076,Centenario,3076,,,,046/2020,2020,Dra. Adriana Schopfer,,
MSPR-047-2020,ELP-0629,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,047/2020,Montevideo,Montevideo,RESIDENCIAL NUEVA LUNA,8 DE OCTUBRE 2838,,8 DE OCTUBRE 2838,,,,047/2020,2020,Dra Anita Abdó,,
MSPR-048-2020,ELP-0265,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,048/2020,Maldonado,San Carlos,RESIDENCIAL SEÑORAS Y SEÑORES,CALLE 33 838,CALLE,33 838,,,,048/2020,2020,Dr Alfonso López,,
MSPR-049-2020,ELP-0744,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,049/2020,Salto,Salto,RESIDENCIAL EL SALTEÑITO 1,SOCA 74,SOCA,74,,,,049/2020,2020,Dr Héctor Acosta.,,
MSPR-050-2020,ELP-0225,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,050/2020,Maldonado,Punta del Este,Residencial La Candelaria,Martiniano Chiosi y Fort Wayne,Martiniano Chiosi y Fort Wayne,,,,,050/2020,2020,Dra Sandra Elosegui,,
MSPR-051-2020,ELP-0755,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,051/2020,San José,San José,Residencia de Asistencia al anciano e impedido,Artigas 421,Artigas,421,,,,051/2020,2020,Dr. Javier Trujillo.,,
MSPR-053-2020,ELP-0289,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,053/2020,Montevideo,Montevideo,Residencial Allegra,Clemente Pradines 1775,Clemente Pradines,1775,,,,053/2020,2020,Dr Celestino Neves,,
MSPR-054-2020,ELP-0560,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,054/2020,Montevideo,Montevideo,Residencial Petit Home,Manuel Pintos Cardeiros 5647/5611,Manuel Pintos Cardeiros,5647/5611,,,,054/2020,2020,Dr Alejandro Morelli,,
MSPR-055-2020,ELP-0087,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,055/2020,Canelones,El Pinar,Residencial Senescentis II,Perez Butler manzana 257 solar 2,Perez Butler manzana,257 solar 2,,,,055/2020,2020,Dr Santiago Hernandez,,
MSPR-056-2020,ELP-0507,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,056/2020,Montevideo,Montevideo,Residencial Los Alpes,Fernandez Crespo 1776,Fernandez Crespo,1776,,,,056/2020,2020,Dr Gastón Ricci Dr Muhammad Aftab Alam,,
MSPR-057-2020,ELP-0080,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,057/2020,Canelones,Atlantida,Residencial Las Tres Marías,"Ruta 11 y comienzo del camino P del Plata, s/n",Ruta,11,,,,057/2020,2020,Sahid,,
MSPR-058-2020,ELP-0258,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,058/2020,Maldonado,Maldonado,Residencial Nuevo Amanecer,Piedras y Basilio Araújo 1076,Piedras y Basilio Araújo,1076,,,,058/2020,2020,Dr Alfonso López,,
MSPR-059-2020,ELP-0600,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,059/2020,Montevideo,Montevideo,Residencial Gala,Hugo Antuña 3474,Hugo Antuña,3474,,,,059/2020,2020,Dr. Álvaro Miller,,
MSPR-060-2020,ELP-0149,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,060/2020,Durazno,Durazno,Residencial Hogar de Ancianos de Durazno,Maciel 630,Maciel,630,,,,060/2020,2020,Dra Mayra Idiarte,,
MSPR-061-2020,ELP-0267,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,061/2020,Maldonado,Punta del Este,Residencial Villa Paz,Mercedes y Sucre manzana 420,Mercedes y Sucre manzana,420,,,,061/2020,2020,Dr Jorge González,,
MSPR-062-2020,ELP-0459,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,062/2020,Montevideo,Montevideo,Residencial La Amistad,Nueva Palmira 2084,Nueva Palmira,2084,,,,062/2020,2020,Dr Jorge Rodriguez Sr Héctor Omar Idiarte,,
MSPR-063-2020,ELP-0454,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,063/2020,Montevideo,Montevideo,Residencial Jardines de Setiembre,Lido 1685,Lido,1685,,,,063/2020,2020,Martinez,,
MSPR-064-2020,ELP-0755,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,064/2020,San José,San José,Residencia de Asistencia al anciano e impedido,Artigas 421,Artigas,421,,,,064/2020,2020,Dr Javier Trujillo,,
MSPR-065-2020,ELP-0069,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,065/2020,Canelones,San José de Carrasco,Resdencial del Lago,Av. de las Ámericas,Av. de las Ámericas,,,,,065/2020,2020,Dra. Mercedes Pérez,,
MSPR-066-2020,ELP-0593,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,066/2020,Montevideo,Montevideo,Residencial Dorita,Gral Flores 3374,Gral Flores,3374,,,,066/2020,2020,Dr Carlos Fernández,,
MSPR-067-2020,ELP-0584,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,067/2020,Montevideo,Montevideo,Residencial Centro Abrazarte,,,,,,,067/2020,2020,Dr José Charquero,,
MSPR-068-2020,ELP-0365,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,068/2020,Montevideo,Montevideo,Residencial Danubio Azul,Cmino Carrasco 4611/4607,Cmino Carrasco,4611/4607,,,,068/2020,2020,Dr Rodrigo Sosa,,
MSPR-069-2020,ELP-0429,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,069/2020,Montevideo,Montevideo,Residencial Cocoon,Francisco Torres 3870,Francisco Torres,3870,,,,069/2020,2020,Dra. Andrea Pereira,,
MSPR-070-2020,ELP-0428,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,070/2020,Montevideo,Montevideo,Residencial Hogar Casa Campo,Guardizabal 1634,Guardizabal,1634,,,,070/2020,2020,Dra Adriana Schopfer,,
MSPR-071-2020,ELP-0164,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,071/2020,Durazno,Durazno,Residencial Tea Garden,ZORRILLA 947,ZORRILLA,947,,,,071/2020,2020,Dra Verónica González,,
MSPR-072-2020,ELP-0327,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,072/2020,Montevideo,Montevideo,Residencial Casa Andreoni,Luis Andreoni 7228,Luis Andreoni,7228,,,,072/2020,2020,Dra Sarah Levi,,
MSPR-073-2020,ELP-0032,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,073/2020,Canelones,Pando,Residencial Hogar para personas mayores,Luis A. de Herrera s/n,Luis A. de Herrera,S/N,,,,073/2020,2020,Dra Rosana Quintán,,
MSPR-074-2020,ELP-0644,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,074/2020,Montevideo,Montevideo,Residencial “ Segunda Juventud ”,Av 8 de octubre 4635,Av,8 de octubre 4635,,,,074/2020,2020,Dra Rossana Dornell,,
MSPR-075-2020,ELP-0805,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,075/2020,Tacuarembó,Tacuarembo,Residencial “La Familia “,Rivera 217,Rivera,217,,,,075/2020,2020,Dra Carolina Sánchez..,,
MSPR-076-2020,ELP-0802,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,076/2020,Tacuarembó,Tacuarembo,Residencial “Dulce Hogar “,18 de julio 440,,18 de julio 440,,,,076/2020,2020,Dra Fátima Haiquel,,
MSPR-077-2020,ELP-0408,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,077/2020,Montevideo,Montevideo,Residencial “ London House “,Mariano Uriarte 6567,Mariano Uriarte,6567,,,,077/2020,2020,Dr. Sebastián Palmer,,
MSPR-078-2020,ELP-0645,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,078/2020,Montevideo,Montevideo,Residencial “Segunda Juventud “,José Batlle y Ordoñez 2946,José Batlle y Ordoñez,2946,,,,078/2020,2020,Dra Rosana Dornel,,
MSPR-079-2020,ELP-0800,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,079/2020,Tacuarembó,Tacuarembó,Residencial Casa del Sol,Ramón González 137,Ramón González,137,,,,079/2020,2020,Dra. Maria Helen Porcile,,
MSPR-080-2020,ELP-0441,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,080/2020,Montevideo,MONTEVIDEO,Residencial Montpellier,Luis A. de Herrera 1112,Luis A. de Herrera,1112,,,,080/2020,2020,Dra Adriana Schopfer,,
MSPR-081-2020,ELP-0285,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,081/2020,Montevideo,Montevideo,Residencial Albas de Otoño,Tristan Narvaja 1622,Tristan Narvaja,1622,,,,081/2020,2020,Dra Iliana Camejo Dra. Damairis Izquierdo,,
MSPR-082-2020,ELP-0548,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,082/2020,Montevideo,Montevideo,Residencial Nuevos Amaneceres,Carlos Gurméndez 2360,Carlos Gurméndez,2360,,,,082/2020,2020,Reyes,,
MSPR-083-2020,ELP-0155,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,083/2020,Durazno,Durazno,Residencial El Hogar del Adulto,Artigas 640,Artigas,640,,,,083/2020,2020,Dra Mónica Huertas,,
MSPR-084-2020,ELP-0262,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,084/2020,Maldonado,Maldonado,Residencial San Expedito,Tamaro 732,Tamaro,732,,,,084/2020,2020,Dra Mercedes Méndez,,
MSPR-085-2020,ELP-0160,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,085/2020,Durazno,Durazno,Residencial Reina de las Flores,Wilson Ferreira 696,Wilson Ferreira,696,,,,085/2020,2020,Dr Javier Bessonart,,
MSPR-086-2020,ELP-0807,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,086/2020,Tacuarembó,Tacuarembó,Residencial Los Abuelos,Aparicio Saravia 187,Aparicio Saravia,187,,,,086/2020,2020,Dra Carolina Sánchez,,
MSPR-087-2020,ELP-0393,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,087/2020,Montevideo,Montevideo,Residencial En Cñia,Arq. Horacio Acosta y Lara 7286 ex 7322,Arq. Horacio Acosta y Lara,7286 ex 7322,,,,087/2020,2020,Dr Alberto Federico Dibbern,,
MSPR-088-2020,ELP-0394,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,088/2020,Montevideo,Montevideo,Residencial En Cñia,Av Gral French 2391,Av Gral French,2391,,,,088/2020,2020,Dr Alberto Federico Dibbern,,
MSPR-089-2020,ELP-0373,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2020,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,089/2020,Montevideo,Montevideo,Residencial Villa Rossana,Fco Simon 2416,Fco Simon,2416,,,,089/2020,2020,Dr Fernando Labanca,,
